           0.000000   206.57      0.23924      4.06122-321   205.88     -0.10634      4.06122-321   206.54     -0.43290      4.06122-321
           0.745667   358.87       206.09       0.0000       358.73       205.83       0.0000       357.71       205.58       0.0000    
           0.746233   358.78       206.23       0.0000       358.65       205.96       0.0000       357.63       205.72       0.0000    
           0.746233   358.78       206.23       0.0000       358.65       205.96       0.0000       357.63       205.72       0.0000    
           0.746430   358.75       206.28       0.0000       358.63       206.01       0.0000       357.60       205.77       0.0000    
           0.746704   358.71       206.35       0.0000       358.59       206.08       0.0000       357.56       205.84       0.0000    
           0.746704   358.71       206.35       0.0000       358.59       206.08       0.0000       357.56       205.84       0.0000    
           0.746970   358.67       206.42       0.0000       358.55       206.15       0.0000       357.52       205.91       0.0000    
           0.747401   358.61       206.53       0.0000       358.49       206.25       0.0000       357.46       206.02       0.0000    
           0.747401   358.61       206.53       0.0000       358.49       206.25       0.0000       357.46       206.02       0.0000    
           0.747445   358.60       206.54       0.0000       358.48       206.26       0.0000       357.46       206.03       0.0000    
           0.747807   358.55       206.64       0.0000       358.43       206.35       0.0000       357.40       206.12       0.0000    
           0.747807   358.55       206.64       0.0000       358.43       206.35       0.0000       357.40       206.12       0.0000    
           0.748175   358.49       206.73       0.0000       358.38       206.44       0.0000       357.35       206.21       0.0000    
           0.748760   358.41       206.88       0.0000       358.30       206.59       0.0000       357.27       206.36       0.0000    
           0.748760   358.41       206.88       0.0000       358.30       206.59       0.0000       357.27       206.36       0.0000    
           0.749039   358.36       206.95       0.0000       358.26       206.65       0.0000       357.23       206.43       0.0000    
           0.749039   358.36       206.95       0.0000       358.26       206.65       0.0000       357.23       206.43       0.0000    
           0.749696   358.27       207.12       0.0000       358.17       206.82       0.0000       357.14       206.59       0.0000    
           0.749696   358.27       207.12       0.0000       358.17       206.82       0.0000       357.14       206.59       0.0000    
           0.750245   358.18       207.25       0.0000       358.10       206.95       0.0000       357.06       206.73       0.0000    
           0.750826   358.10       207.40       0.0000       358.01       207.09       0.0000       356.98       206.88       0.0000    
           0.750826   358.10       207.40       0.0000       358.01       207.09       0.0000       356.98       206.88       0.0000    
           0.750840   358.09       207.41       0.0000       358.01       207.10       0.0000       356.97       206.88       0.0000    
           0.750920   358.08       207.43       0.0000       358.00       207.12       0.0000       356.96       206.90       0.0000    
           0.750920   358.08       207.43       0.0000       358.00       207.12       0.0000       356.96       206.90       0.0000    
           0.751471   358.00       207.57       0.0000       357.92       207.25       0.0000       356.88       207.04       0.0000    
